"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/2013","-108.75","52.2983016967773","662","-1.13200000000001","-7.94200000000001","1.137257352","7.91217413041775","0.93779867145569","2.502863026776",
"1/2/2013","-108.75","52.2983016967773","662","-3.56799999999998","-8.56900000000002","0.6196979952","5.87289323089343","0.922270225705875","3.893194671696",
"1/3/2013","-108.75","52.2983016967773","662","-1.01100000000002","-6.73399999999998","0","5.03825879528544","0.878953783893367","4.832889166296",
"1/4/2013","-108.75","52.2983016967773","662","-6.952","-15.852","0.0772475832","2.18857468143769","0.903101630050834","3.182991756084",
"1/5/2013","-108.75","52.2983016967773","662","-4.49599999999998","-11.777","0.0257491836","4.35188376708008","0.910983289668268","4.47694561548",
"1/6/2013","-108.75","52.2983016967773","662","0.161000000000001","-7.19200000000001","1.0565760492","5.91506776633886","0.944101032459828","2.476189346616",
"1/7/2013","-108.75","52.2983016967773","662","-3.505","-9.50599999999997","0.2034186876","5.0624156803804","0.927940444344467","5.149843983144",
"1/8/2013","-108.75","52.2983016967773","662","0.613","-6.81799999999998","0.7072451604","6.59617637818741","0.940974251024351","3.602266285932",
"1/9/2013","-108.75","52.2983016967773","662","1.17200000000003","-9.02100000000002","0.2111434488","4.82373172240765","0.945051150915575","3.414352859568",
"1/10/2013","-108.75","52.2983016967773","662","-5.118","-19.651","1.92260718","6.62835093968324","0.911469310488325","3.29212902834",
"1/11/2013","-108.75","52.2983016967773","662","-20.095","-29.427","0.00686646","3.32603589478863","0.748261856638615","5.18674299228",
"1/12/2013","-108.75","52.2983016967773","662","-16.276","-21.725","0.0240326064","3.57329878129308","0.78548723014553","5.5249862669244",
"1/13/2013","-108.75","52.2983016967773","662","-18.558","-22.785","0.117588024","3.25564632064753","0.80139525248662","5.619847060152",
"1/14/2013","-108.75","52.2983016967773","662","-5.38999999999999","-24.06","1.4316551892","4.24516967529332","0.877294525577238","3.818203117236",
"1/15/2013","-108.75","52.2983016967773","662","1.339","-4.02499999999998","5.98411656","7.34953159961808","0.991823241196023","1.868099159232",
"1/16/2013","-108.75","52.2983016967773","662","1.22000000000003","-11.437","3.3946039728","4.07437423751017","0.9645394621322","3.48041183364",
"1/17/2013","-108.75","52.2983016967773","662","1.42700000000002","-21.02","3.8409254784","4.12865712530219","0.943116800501398","2.544901214724",
"1/18/2013","-108.75","52.2983016967773","662","1.33100000000002","-5.69499999999999","3.35683638","6.68203046327726","0.978459221890262","4.0365153187344",
"1/19/2013","-108.75","52.2983016967773","662","-8.02199999999999","-22.15","1.4745717288","4.52683630763482","0.841023202372563","4.740754681476",
"1/20/2013","-108.75","52.2983016967773","662","-19.823","-27.529","0.149345496","5.03698527472493","0.756131870833783","6.060763535508",
"1/21/2013","-108.75","52.2983016967773","662","-16.332","-26.082","1.2874606092","2.06053867085591","0.791191494121583","3.720419821728",
"1/22/2013","-108.75","52.2983016967773","662","-13.469","-18.466","1.337242284","3.28400391648665","0.856891264366697","4.90557693762",
"1/23/2013","-108.75","52.2983016967773","662","-17.725","-21.062","0.0463485924","4.78793479006138","0.810648734360736","3.4989850835064",
"1/24/2013","-108.75","52.2983016967773","662","-13.88","-21.578","2.3380286112","4.61327720671627","0.861583609616223","5.6459503939716",
"1/25/2013","-108.75","52.2983016967773","662","-6.38200000000001","-21.145","0.2609253324","3.15571228524876","0.919255168648579","4.9296206361996",
"1/26/2013","-108.75","52.2983016967773","662","-3.93099999999998","-16.252","0.3931043652","2.26771569467279","0.893734501569104","6.676462133532",
"1/27/2013","-108.75","52.2983016967773","662","-4.62099999999998","-7.94999999999999","2.581787088","2.08189851708156","0.95533537746355","3.80845609254",
"1/28/2013","-108.75","52.2983016967773","662","-6.786","-19.618","0.1424789784","1.5566595116067","0.912938228099948","6.9419764211904",
"1/29/2013","-108.75","52.2983016967773","662","-8.51299999999998","-32.133","2.7328499424","6.73698098610633","0.787536212940424","6.9034652523",
"1/30/2013","-108.75","52.2983016967773","662","-25.371","-30.697","1.6462324692","2.67043234422747","0.737482709998754","6.278314134996",
"1/31/2013","-108.75","52.2983016967773","662","-11.234","-35.903","0.6051062304","3.24640195908715","0.797900802496473","5.9943098076552",
"2/1/2013","-108.75","52.2983016967773","662","-4.78100000000001","-15.928","0.909805464","2.47856966998522","0.917126996732715","5.239511378388",
"2/2/2013","-108.75","52.2983016967773","662","0.603000000000009","-8.50200000000001","2.792930544","5.59848126751312","0.948461654762977","5.508056159064",
"2/3/2013","-108.75","52.2983016967773","662","-7.26400000000001","-10.894","1.586151036","2.43392619934705","0.9468245533215","4.918205076552",
"2/4/2013","-108.75","52.2983016967773","662","1.226","-6.685","1.2187956744","5.94964229817551","0.948578776718065","7.802067904416",
"2/5/2013","-108.75","52.2983016967773","662","-1.892","-9.15699999999998","0.2780914176","3.05661269018201","0.953711672022343","7.9202730716424",
"2/6/2013","-108.75","52.2983016967773","662","-6.85199999999998","-11.333","0.8960726448","3.77487106632304","0.938935037691309","5.96575370718",
"2/7/2013","-108.75","52.2983016967773","662","-2.91000000000003","-11.393","0.365638788","3.40955689912128","0.950123529012633","5.6002328361",
"2/8/2013","-108.75","52.2983016967773","662","-3.92000000000002","-12.205","0.1956939624","2.67576781509413","0.941561682845356","8.517806207496",
